No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,year_month,date,Air Quality
17579,2015,3,3,0,11.0,63.0,2.0,7.0,200.0,74.0,0.1,1023.0,0.1,0.0,NNW,4.2,Aotizhongxin,2015-3,2015-03-03,Poor
17580,2015,3,3,0,3.0,52.0,2.0,5.0,200.0,76.0,0.1,1022.8,0.1,0.0,NNW,5.6,Aotizhongxin,2015-3,2015-03-03,Poor
17581,2015,3,3,0,5.0,25.0,2.0,5.0,300.0,76.0,0.7,1021.9,0.1,0.0,NNW,5.5,Aotizhongxin,2015-3,2015-03-03,Poor
17582,2015,3,3,0,10.0,31.0,2.0,6.0,300.0,76.0,1.9,1020.7,0.1,0.0,N,4.6,Aotizhongxin,2015-3,2015-03-03,Poor
17583,2015,3,3,0,9.0,29.0,2.0,5.0,300.0,77.0,2.7,1020.1,0.1,0.0,NW,5.0,Aotizhongxin,2015-3,2015-03-03,Poor
17584,2015,3,3,0,9.0,33.0,2.0,6.0,300.0,78.0,3.4,1019.3,0.1,0.0,NW,4.8,Aotizhongxin,2015-3,2015-03-03,Poor
17585,2015,3,3,0,8.0,44.0,2.0,6.0,300.0,78.0,3.5,1019.1,0.1,0.0,NNW,4.3,Aotizhongxin,2015-3,2015-03-03,Poor
17586,2015,3,3,0,12.0,86.0,2.0,7.0,300.0,75.0,2.9,1019.2,0.1,0.0,NNE,4.3,Aotizhongxin,2015-3,2015-03-03,Poor
17587,2015,3,3,0,12.0,131.0,2.0,11.0,300.0,70.0,2.2,1019.8,0.1,0.0,N,4.4,Aotizhongxin,2015-3,2015-03-03,Poor
17588,2015,3,3,0,15.0,123.0,2.0,14.0,300.0,66.0,1.5,1020.7,0.1,0.0,N,3.0,Aotizhongxin,2015-3,2015-03-03,Poor
17589,2015,3,3,0,14.0,92.0,3.0,16.0,300.0,63.0,1.1,1021.8,0.1,0.0,N,3.8,Aotizhongxin,2015-3,2015-03-03,Poor
17590,2015,3,3,0,16.0,90.0,3.0,15.0,400.0,63.0,0.7,1022.8,0.1,0.0,NNE,3.6,Aotizhongxin,2015-3,2015-03-03,Poor
17591,2015,3,3,0,13.0,72.0,3.0,15.0,400.0,63.0,0.2,1023.7,0.1,0.0,N,3.4,Aotizhongxin,2015-3,2015-03-03,Poor
17592,2015,3,3,0,13.0,58.0,4.0,14.0,400.0,64.0,0.1,1024.0,0.1,0.0,NNW,2.4,Aotizhongxin,2015-3,2015-03-03,Poor
17593,2015,3,4,0,13.0,51.0,4.0,14.0,400.0,62.0,0.1,1024.0,0.1,0.0,NNW,2.3,Aotizhongxin,2015-3,2015-03-04,Poor
17594,2015,3,4,0,13.0,44.0,7.0,18.0,400.0,57.0,0.1,1024.2,0.1,0.0,N,1.6,Aotizhongxin,2015-3,2015-03-04,Poor
17595,2015,3,4,0,15.0,42.0,6.0,24.0,500.0,51.0,0.1,1024.4,0.1,0.0,NNW,2.0,Aotizhongxin,2015-3,2015-03-04,Poor
17596,2015,3,4,0,15.0,43.0,8.0,46.0,700.0,35.0,0.1,1024.1,0.1,0.0,NW,1.3,Aotizhongxin,2015-3,2015-03-04,Poor
17597,2015,3,4,0,18.0,43.0,11.0,59.0,800.0,0.1,0.1,1024.1,0.1,0.0,WNW,2.6,Aotizhongxin,2015-3,2015-03-04,Poor
17598,2015,3,4,0,16.0,38.0,15.0,57.0,700.0,25.0,0.1,1024.3,0.1,0.0,W,2.6,Aotizhongxin,2015-3,2015-03-04,Poor
17599,2015,3,4,0,15.0,36.0,20.0,53.0,600.0,28.0,0.1,1024.8,0.1,0.0,WNW,2.2,Aotizhongxin,2015-3,2015-03-04,Poor
17600,2015,3,4,0,16.0,35.0,19.0,58.0,700.0,23.0,0.1,1025.4,0.1,0.0,NW,2.1,Aotizhongxin,2015-3,2015-03-04,Poor
17601,2015,3,4,0,17.0,37.0,28.0,56.0,700.0,29.0,0.1,1026.1,0.1,0.0,ENE,1.7,Aotizhongxin,2015-3,2015-03-04,Poor
17602,2015,3,4,0,21.0,42.0,40.0,44.0,800.0,42.0,0.1,1026.8,0.1,0.0,E,1.3,Aotizhongxin,2015-3,2015-03-04,Poor
17603,2015,3,4,0,0.1,42.0,34.0,44.0,900.0,43.0,1.4,1026.8,0.1,0.0,NE,1.0,Aotizhongxin,2015-3,2015-03-04,Poor
17604,2015,3,4,0,19.0,29.0,20.0,40.0,800.0,51.0,3.4,1026.0,0.1,0.0,WNW,1.8,Aotizhongxin,2015-3,2015-03-04,Poor
17605,2015,3,4,0,12.0,12.0,5.0,18.0,400.0,73.0,3.7,1025.2,0.1,0.0,NW,1.9,Aotizhongxin,2015-3,2015-03-04,Poor
17606,2015,3,4,0,11.0,11.0,3.0,14.0,400.0,77.0,4.4,1024.0,0.1,0.0,SSW,2.5,Aotizhongxin,2015-3,2015-03-04,Poor
17607,2015,3,4,0,16.0,21.0,4.0,18.0,500.0,78.0,4.66666666666667,1024.0,0.1,0.0,NW,2.6,Aotizhongxin,2015-3,2015-03-04,Poor
17608,2015,3,4,0,23.0,41.0,6.0,18.0,500.0,85.0,5.6,1022.4,0.1,0.0,WSW,3.0,Aotizhongxin,2015-3,2015-03-04,Poor
17609,2015,3,4,0,24.0,35.0,6.0,16.0,400.0,92.0,5.5,1022.0,0.1,0.0,SSW,2.9,Aotizhongxin,2015-3,2015-03-04,Poor
17610,2015,3,4,0,23.0,42.0,5.0,19.0,500.0,93.0,5.3,1021.7,0.1,0.0,WSW,3.0,Aotizhongxin,2015-3,2015-03-04,Poor
17611,2015,3,4,0,30.0,52.0,6.0,26.0,500.0,84.0,4.0,1022.0,0.1,0.0,SW,2.5,Aotizhongxin,2015-3,2015-03-04,Poor
17612,2015,3,4,0,30.0,62.0,8.0,33.0,500.0,77.0,3.8,1022.8,0.1,0.0,SW,3.0,Aotizhongxin,2015-3,2015-03-04,Poor
17613,2015,3,4,0,42.0,73.0,11.0,42.0,600.0,69.0,3.3,1023.2,0.1,0.0,SW,2.3,Aotizhongxin,2015-3,2015-03-04,Poor
17614,2015,3,4,0,50.0,79.0,13.0,54.0,800.0,57.0,3.0,1023.8,0.1,0.0,SSW,2.4,Aotizhongxin,2015-3,2015-03-04,Poor
17615,2015,3,4,0,54.0,90.0,15.0,56.0,900.0,54.0,2.3,1024.1,0.1,0.0,SW,2.5,Aotizhongxin,2015-3,2015-03-04,Poor
17616,2015,3,4,0,59.0,92.0,20.0,59.0,900.0,46.0,1.7,1024.1,0.1,0.0,S,1.4,Aotizhongxin,2015-3,2015-03-04,Poor
17617,2015,3,5,0,76.0,107.0,39.0,64.0,1100.0,39.0,1.5,1023.9,0.1,0.0,WSW,2.4,Aotizhongxin,2015-3,2015-03-05,Poor
17618,2015,3,5,0,92.0,117.0,56.0,69.0,1300.0,32.0,0.1,1024.3,0.1,0.0,SSW,1.3,Aotizhongxin,2015-3,2015-03-05,Poor
17619,2015,3,5,0,110.0,132.0,59.0,72.0,1400.0,28.0,0.8,1024.4,0.1,0.0,SSW,1.3,Aotizhongxin,2015-3,2015-03-05,Poor
17620,2015,3,5,0,122.0,133.0,58.0,70.0,1500.0,26.0,0.1,1024.1,0.1,0.0,W,0.4,Aotizhongxin,2015-3,2015-03-05,Poor
17621,2015,3,5,0,108.0,123.0,44.0,93.0,2000.0,17.0,0.1,1023.4,0.1,0.0,NE,1.3,Aotizhongxin,2015-3,2015-03-05,Poor
17622,2015,3,5,0,112.0,136.0,49.0,94.0,2000.0,19.0,0.1,1023.3,0.1,0.0,ENE,1.0,Aotizhongxin,2015-3,2015-03-05,Poor
17623,2015,3,5,0,122.0,135.0,48.0,87.0,2000.0,19.0,0.1,1023.4,0.1,0.0,ENE,0.8,Aotizhongxin,2015-3,2015-03-05,Poor
17624,2015,3,5,0,122.0,136.0,48.0,83.0,2000.0,19.0,0.1,1023.7,0.1,0.0,NE,1.1,Aotizhongxin,2015-3,2015-03-05,Poor
17625,2015,3,5,0,126.0,137.0,59.0,79.0,2000.0,20.0,0.1,1024.2,0.1,0.0,ENE,1.3,Aotizhongxin,2015-3,2015-03-05,Poor
17626,2015,3,5,0,133.0,147.0,67.0,82.0,2000.0,23.0,0.1,1024.5,0.1,0.0,E,1.4,Aotizhongxin,2015-3,2015-03-05,Poor
17627,2015,3,5,0,139.0,161.0,69.0,90.0,2000.0,24.0,1.4,1024.4,0.1,0.0,E,0.9,Aotizhongxin,2015-3,2015-03-05,Poor
17628,2015,3,5,0,147.0,157.0,0.1,100.0,2000.0,27.0,4.3,1023.5,0.1,0.0,SW,3.3,Aotizhongxin,2015-3,2015-03-05,Poor
17629,2015,3,5,0,134.0,134.0,0.1,61.0,0.1,58.0,5.5,1022.4,0.1,0.0,SW,4.1,Aotizhongxin,2015-3,2015-03-05,Poor
17630,2015,3,5,0,98.0,131.0,54.0,43.0,1300.0,80.0,6.8,1021.2,0.1,0.0,WSW,4.0,Aotizhongxin,2015-3,2015-03-05,Poor
17631,2015,3,5,0,0.1,122.0,48.0,0.1,1100.0,81.0,7.3,1020.0,0.1,0.0,SW,4.8,Aotizhongxin,2015-3,2015-03-05,Poor
17632,2015,3,5,0,42.0,125.0,43.0,33.0,900.0,0.1,7.6,1019.2,0.1,0.0,SSW,3.8,Aotizhongxin,2015-3,2015-03-05,Poor
17633,2015,3,5,0,68.0,112.0,50.0,35.0,900.0,89.0,7.5,1018.7,0.1,0.0,SW,4.7,Aotizhongxin,2015-3,2015-03-05,Poor
17634,2015,3,5,0,76.0,107.0,51.0,38.0,900.0,87.0,7.1,1018.0,0.1,0.0,SW,3.5,Aotizhongxin,2015-3,2015-03-05,Poor
17635,2015,3,5,0,85.0,115.0,55.0,46.0,1000.0,79.0,6.5,1018.1,0.1,0.0,SSW,2.8,Aotizhongxin,2015-3,2015-03-05,Poor
17636,2015,3,5,0,85.0,118.0,62.0,61.0,1100.0,62.0,5.7,1018.3,0.1,0.0,S,1.4,Aotizhongxin,2015-3,2015-03-05,Poor
17637,2015,3,5,0,109.0,152.0,68.0,82.0,1200.0,39.0,5.6,1018.7,0.1,0.0,SW,2.8,Aotizhongxin,2015-3,2015-03-05,Poor
17638,2015,3,5,0,176.0,247.0,89.0,91.0,1100.0,30.0,5.2,1018.9,0.1,0.0,SW,3.2,Aotizhongxin,2015-3,2015-03-05,Poor
17639,2015,3,5,0,218.0,292.0,102.0,99.0,1300.0,20.0,4.4,1019.2,0.1,0.0,SSW,2.3,Aotizhongxin,2015-3,2015-03-05,Poor
17640,2015,3,5,0,227.0,290.0,101.0,105.0,1400.0,15.0,2.7,1019.0,0.1,0.0,SSE,1.3,Aotizhongxin,2015-3,2015-03-05,Poor
17641,2015,3,6,0,184.0,225.0,68.0,84.0,1700.0,26.0,1.5,1018.5,0.1,0.0,SSE,0.9,Aotizhongxin,2015-3,2015-03-06,Poor
17642,2015,3,6,0,142.0,171.0,51.0,72.0,1500.0,31.0,0.1,1018.3,0.1,0.0,E,1.1,Aotizhongxin,2015-3,2015-03-06,Poor
17643,2015,3,6,0,136.0,160.0,47.0,77.0,1500.0,25.0,0.1,1018.1,0.1,0.0,E,1.1,Aotizhongxin,2015-3,2015-03-06,Poor
17644,2015,3,6,0,174.0,206.0,57.0,88.0,2000.0,17.0,0.1,1017.5,0.1,0.0,E,1.5,Aotizhongxin,2015-3,2015-03-06,Poor
17645,2015,3,6,0,194.0,224.0,63.0,93.0,2000.0,15.0,0.1,1017.0,0.1,0.0,ENE,1.3,Aotizhongxin,2015-3,2015-03-06,Poor
17646,2015,3,6,0,182.0,202.0,61.0,85.0,2000.0,14.0,0.1,1016.9,0.1,0.0,ENE,0.9,Aotizhongxin,2015-3,2015-03-06,Poor
17647,2015,3,6,0,160.0,181.0,62.0,87.0,2000.0,14.0,0.1,1016.9,0.1,0.0,NE,1.0,Aotizhongxin,2015-3,2015-03-06,Poor
17648,2015,3,6,0,152.0,165.0,64.0,87.0,2000.0,14.0,0.1,1017.0,0.1,0.0,NE,1.1,Aotizhongxin,2015-3,2015-03-06,Poor
17649,2015,3,6,0,154.0,174.0,75.0,84.0,2000.0,16.0,0.1,1017.4,0.1,0.0,E,1.3,Aotizhongxin,2015-3,2015-03-06,Poor
17650,2015,3,6,0,162.0,194.0,87.0,86.0,2000.0,19.0,0.1,1017.5,0.1,0.0,ENE,1.4,Aotizhongxin,2015-3,2015-03-06,Poor
17651,2015,3,6,0,163.0,186.0,73.0,81.0,2000.0,25.0,1.6,1017.0,0.1,0.0,NE,1.4,Aotizhongxin,2015-3,2015-03-06,Poor
17652,2015,3,6,0,176.0,200.0,67.0,73.0,2000.0,36.0,3.7,1016.2,0.1,0.0,E,0.8,Aotizhongxin,2015-3,2015-03-06,Poor
17653,2015,3,6,0,192.0,215.0,68.0,87.0,2000.0,38.0,4.5,1016.25,0.1,0.0,NE,1.0,Aotizhongxin,2015-3,2015-03-06,Poor
17654,2015,3,6,0,208.0,228.0,71.0,102.0,2000.0,43.0,7.2,1013.9,0.1,0.0,SW,1.8,Aotizhongxin,2015-3,2015-03-06,Poor
17655,2015,3,6,0,223.0,241.0,67.0,0.1,2000.0,44.0,7.8,1012.8,0.1,0.0,SE,2.1,Aotizhongxin,2015-3,2015-03-06,Poor
17656,2015,3,6,0,226.0,243.0,68.0,98.0,2000.0,0.1,8.8,1011.9,0.1,0.0,S,2.7,Aotizhongxin,2015-3,2015-03-06,Poor
17657,2015,3,6,0,218.0,232.0,63.0,64.0,1800.0,96.0,9.6,1011.4,0.1,0.0,SSW,1.3,Aotizhongxin,2015-3,2015-03-06,Poor
17658,2015,3,6,0,210.0,231.0,69.0,56.0,1700.0,108.0,9.0,1011.2,0.1,0.0,SSW,1.4,Aotizhongxin,2015-3,2015-03-06,Poor
17659,2015,3,6,0,234.0,264.0,76.0,70.0,2000.0,92.0,7.7,1011.3,0.1,0.0,SE,0.8,Aotizhongxin,2015-3,2015-03-06,Poor
17660,2015,3,6,0,247.0,275.0,72.0,105.0,2000.0,51.0,4.9,1011.9,0.1,0.0,E,0.6,Aotizhongxin,2015-3,2015-03-06,Poor
17661,2015,3,6,0,256.0,277.0,69.0,126.0,2000.0,25.0,3.1,1012.1,0.1,0.0,E,0.7,Aotizhongxin,2015-3,2015-03-06,Poor
17662,2015,3,6,0,265.0,290.0,79.0,143.0,2000.0,15.0,2.6,1012.5,0.1,0.0,ENE,0.6,Aotizhongxin,2015-3,2015-03-06,Poor
17663,2015,3,6,0,280.0,302.0,81.0,146.0,2000.0,13.0,2.6,1012.5,0.1,0.0,NE,1.3,Aotizhongxin,2015-3,2015-03-06,Poor
17664,2015,3,6,0,290.0,310.0,65.0,133.0,2000.0,13.0,1.9,1012.5,0.1,0.0,NE,1.4,Aotizhongxin,2015-3,2015-03-06,Poor
17665,2015,3,7,0,312.0,350.0,81.0,128.0,2000.0,16.0,0.1,1012.7,0.1,0.0,NW,1.0,Aotizhongxin,2015-3,2015-03-07,Poor
17666,2015,3,7,0,313.0,342.0,91.0,142.0,2000.0,19.0,0.1,1013.0,0.1,0.0,ESE,0.8,Aotizhongxin,2015-3,2015-03-07,Poor
17667,2015,3,7,0,299.0,332.0,81.0,131.0,2000.0,17.0,0.1,1013.3,0.1,0.0,SW,0.2,Aotizhongxin,2015-3,2015-03-07,Poor
17668,2015,3,7,0,287.0,306.0,76.0,125.0,2000.0,16.0,0.1,1013.2,0.1,0.0,NNW,0.7,Aotizhongxin,2015-3,2015-03-07,Poor
17669,2015,3,7,0,276.0,294.0,69.0,122.0,2000.0,15.0,0.1,1013.4,0.1,0.0,E,1.4,Aotizhongxin,2015-3,2015-03-07,Poor
17670,2015,3,7,0,274.0,292.0,66.0,119.0,2000.0,15.0,0.1,1014.1,0.1,0.0,NNE,0.8,Aotizhongxin,2015-3,2015-03-07,Poor
17671,2015,3,7,0,264.0,273.0,58.0,115.0,2000.0,14.0,0.1,1014.5,0.1,0.0,ESE,0.6,Aotizhongxin,2015-3,2015-03-07,Poor
17672,2015,3,7,0,245.0,251.0,44.0,98.0,2000.0,12.0,0.1,1015.3,0.1,0.0,NE,0.7,Aotizhongxin,2015-3,2015-03-07,Poor
17673,2015,3,7,0,230.0,248.0,42.0,96.0,2000.0,13.0,0.1,1015.9,0.1,0.0,E,1.2,Aotizhongxin,2015-3,2015-03-07,Poor
17674,2015,3,7,0,219.0,247.0,52.0,87.0,2000.0,19.0,3.5,1016.3,0.1,0.0,ENE,1.1,Aotizhongxin,2015-3,2015-03-07,Poor
17675,2015,3,7,0,228.0,252.0,56.0,76.0,2000.0,31.0,6.1,1016.6,0.1,0.0,E,0.9,Aotizhongxin,2015-3,2015-03-07,Poor
17676,2015,3,7,0,228.0,252.0,53.0,78.0,2000.0,43.0,8.3,1015.9,0.1,0.0,ESE,1.6,Aotizhongxin,2015-3,2015-03-07,Poor
17677,2015,3,7,0,218.0,246.0,44.0,82.0,2000.0,59.0,10.0,1016.0,0.1,0.0,SE,1.8,Aotizhongxin,2015-3,2015-03-07,Poor
17678,2015,3,7,0,209.0,225.0,41.0,72.0,1900.0,86.0,9.33333333333333,1015.66666666667,0.1,0.0,SE,1.5,Aotizhongxin,2015-3,2015-03-07,Poor
17679,2015,3,7,0,194.0,204.0,38.0,0.1,1700.0,86.0,11.4,1013.9,0.1,0.0,SE,1.6,Aotizhongxin,2015-3,2015-03-07,Poor
17680,2015,3,7,0,190.0,204.0,36.0,66.0,1800.0,0.1,11.9,1013.5,0.1,0.0,SE,2.0,Aotizhongxin,2015-3,2015-03-07,Poor
17681,2015,3,7,0,186.0,196.0,35.0,64.0,1700.0,102.0,11.7,1013.2,0.1,0.0,SSE,2.2,Aotizhongxin,2015-3,2015-03-07,Poor
17682,2015,3,7,0,193.0,206.0,35.0,66.0,1600.0,103.0,11.0,1013.1,0.1,0.0,SSE,2.2,Aotizhongxin,2015-3,2015-03-07,Poor
17683,2015,3,7,0,191.0,210.0,34.0,62.0,1500.0,105.0,9.9,1013.3,0.1,0.0,ESE,2.2,Aotizhongxin,2015-3,2015-03-07,Poor
17684,2015,3,7,0,202.0,221.0,38.0,75.0,1600.0,76.0,8.6,1014.0,0.1,0.0,ESE,1.7,Aotizhongxin,2015-3,2015-03-07,Poor
17685,2015,3,7,0,217.0,228.0,41.0,94.0,1700.0,49.0,6.4,1014.5,0.1,0.0,ESE,0.8,Aotizhongxin,2015-3,2015-03-07,Poor
17686,2015,3,7,0,225.0,234.0,48.0,94.0,1700.0,37.0,4.9,1015.0,0.1,0.0,NE,1.1,Aotizhongxin,2015-3,2015-03-07,Poor
17687,2015,3,7,0,233.0,242.0,52.0,108.0,1900.0,20.0,5.1,1015.6,0.1,0.0,E,0.4,Aotizhongxin,2015-3,2015-03-07,Poor
17688,2015,3,7,0,236.0,238.0,53.0,113.0,2000.0,11.0,3.5,1015.4,0.1,0.0,E,1.1,Aotizhongxin,2015-3,2015-03-07,Poor
17689,2015,3,8,0,222.0,222.0,58.0,110.0,1900.0,11.0,4.4,1015.1,0.1,0.0,ESE,1.4,Aotizhongxin,2015-3,2015-03-08,Poor
17690,2015,3,8,0,213.0,213.0,62.0,100.0,1800.0,20.0,2.3,1014.9,0.1,0.0,ENE,1.3,Aotizhongxin,2015-3,2015-03-08,Poor
17691,2015,3,8,0,204.0,204.0,58.0,102.0,1900.0,16.0,3.85714285714286,1015.0,0.1,0.0,NE,1.2,Aotizhongxin,2015-3,2015-03-08,Poor
17692,2015,3,8,0,221.0,221.0,56.0,105.0,2000.0,12.0,1.5,1014.5,0.1,0.0,NE,1.1,Aotizhongxin,2015-3,2015-03-08,Poor
17693,2015,3,8,0,220.0,220.0,60.0,104.0,2000.0,12.0,0.9,1014.3,0.1,0.0,ENE,1.2,Aotizhongxin,2015-3,2015-03-08,Poor
17694,2015,3,8,0,243.0,243.0,56.0,104.0,2000.0,13.0,1.8,1014.0,0.1,0.0,SE,1.7,Aotizhongxin,2015-3,2015-03-08,Poor
17695,2015,3,8,0,223.0,223.0,64.0,107.0,2000.0,11.0,0.9,1014.4,0.1,0.0,NE,0.2,Aotizhongxin,2015-3,2015-03-08,Poor
17696,2015,3,8,0,230.0,230.0,63.0,105.0,2000.0,12.0,0.3,1014.8,0.1,0.0,S,0.4,Aotizhongxin,2015-3,2015-03-08,Poor
17697,2015,3,8,0,240.0,240.0,57.0,103.0,2000.0,12.0,2.0,1015.9,0.1,0.0,ENE,1.3,Aotizhongxin,2015-3,2015-03-08,Poor
17698,2015,3,8,0,259.0,259.0,62.0,98.0,2000.0,15.0,3.4,1017.0,0.1,0.0,E,1.1,Aotizhongxin,2015-3,2015-03-08,Poor
17699,2015,3,8,0,261.0,261.0,60.0,89.0,2000.0,22.0,6.3,1017.7,0.1,0.0,NNE,2.7,Aotizhongxin,2015-3,2015-03-08,Poor
17700,2015,3,8,0,206.0,206.0,41.0,64.0,1700.0,44.0,8.4,1017.8,0.1,0.0,NE,3.1,Aotizhongxin,2015-3,2015-03-08,Poor
17701,2015,3,8,0,114.0,131.0,22.0,38.0,1000.0,66.0,9.6,1017.9,0.1,0.0,NE,2.7,Aotizhongxin,2015-3,2015-03-08,Poor
17702,2015,3,8,0,23.0,28.0,5.0,15.0,400.0,85.0,11.2,1017.8,0.1,0.0,NW,3.7,Aotizhongxin,2015-3,2015-03-08,Poor
17703,2015,3,8,0,14.0,14.0,2.0,0.1,300.0,88.0,11.6,1017.7,0.1,0.0,NW,3.8,Aotizhongxin,2015-3,2015-03-08,Poor
17704,2015,3,8,0,15.0,15.0,3.0,10.0,300.0,0.1,12.0,1017.8,0.1,0.0,NW,4.9,Aotizhongxin,2015-3,2015-03-08,Poor
17705,2015,3,8,0,11.0,19.0,2.0,9.0,200.0,93.0,11.6,1018.0,0.1,0.0,NW,4.8,Aotizhongxin,2015-3,2015-03-08,Poor
17706,2015,3,8,0,14.0,22.0,2.0,9.0,200.0,93.0,11.2,1018.7,0.1,0.0,N,3.0,Aotizhongxin,2015-3,2015-03-08,Poor
17707,2015,3,8,0,10.0,17.0,2.0,13.0,200.0,86.0,9.7,1019.5,0.1,0.0,NNW,2.0,Aotizhongxin,2015-3,2015-03-08,Poor
17708,2015,3,8,0,8.0,22.0,3.0,18.0,300.0,78.0,8.5,1020.8,0.1,0.0,NNW,2.5,Aotizhongxin,2015-3,2015-03-08,Poor
17709,2015,3,8,0,12.0,51.0,5.0,23.0,600.0,72.0,7.5,1022.3,0.1,0.0,NNW,3.2,Aotizhongxin,2015-3,2015-03-08,Poor
17710,2015,3,8,0,13.0,49.0,4.0,23.0,700.0,70.0,6.5,1023.7,0.1,0.0,N,2.6,Aotizhongxin,2015-3,2015-03-08,Poor
17711,2015,3,8,0,10.0,81.0,3.0,14.0,300.0,77.0,5.3,1025.2,0.1,0.0,N,3.9,Aotizhongxin,2015-3,2015-03-08,Poor
17712,2015,3,8,0,19.0,200.0,2.0,9.0,200.0,79.0,3.4,1026.6,0.1,0.0,NNE,5.2,Aotizhongxin,2015-3,2015-03-08,Poor
17713,2015,3,9,0,15.0,88.0,2.0,9.0,200.0,82.0,2.5,1026.7,0.1,0.0,N,5.7,Aotizhongxin,2015-3,2015-03-09,Poor
17714,2015,3,9,0,12.0,69.0,2.0,9.0,200.0,80.0,1.8,1027.5,0.1,0.0,N,3.7,Aotizhongxin,2015-3,2015-03-09,Poor
17715,2015,3,9,0,11.0,63.0,2.0,8.0,200.0,78.0,0.8,1028.6,0.1,0.0,N,4.6,Aotizhongxin,2015-3,2015-03-09,Poor
17716,2015,3,9,0,8.0,46.0,2.0,7.0,200.0,81.0,0.1,1029.2,0.1,0.0,N,5.1,Aotizhongxin,2015-3,2015-03-09,Poor
17717,2015,3,9,0,7.0,37.0,2.0,7.0,200.0,82.0,0.1,1030.0,0.1,0.0,NNE,3.9,Aotizhongxin,2015-3,2015-03-09,Poor
17718,2015,3,9,0,4.0,23.0,2.0,7.0,200.0,83.0,0.1,1030.7,0.1,0.0,N,5.1,Aotizhongxin,2015-3,2015-03-09,Poor
17719,2015,3,9,0,4.0,18.0,2.0,9.0,200.0,82.0,0.1,1031.4,0.1,0.0,NNE,3.4,Aotizhongxin,2015-3,2015-03-09,Poor
17720,2015,3,9,0,8.0,16.0,2.0,16.0,200.0,74.0,0.1,1032.1,0.1,0.0,ENE,2.5,Aotizhongxin,2015-3,2015-03-09,Poor
17721,2015,3,9,0,8.0,21.0,2.0,19.0,200.0,71.0,0.1,1033.3,0.1,0.0,NNE,4.3,Aotizhongxin,2015-3,2015-03-09,Poor
17722,2015,3,9,0,3.0,34.0,2.0,11.0,200.0,79.0,0.1,1034.2,0.1,0.0,NNE,4.7,Aotizhongxin,2015-3,2015-03-09,Poor
17723,2015,3,9,0,7.0,20.0,2.0,10.0,200.0,82.0,0.1,1034.0,0.1,0.0,NNE,5.1,Aotizhongxin,2015-3,2015-03-09,Poor
17724,2015,3,9,0,11.0,20.0,2.0,10.0,200.0,83.0,0.1,1033.5,0.1,0.0,NNE,4.3,Aotizhongxin,2015-3,2015-03-09,Poor
17725,2015,3,9,0,5.0,23.0,3.0,9.0,200.0,84.0,0.1,1033.1,0.1,0.0,ENE,3.7,Aotizhongxin,2015-3,2015-03-09,Poor
17726,2015,3,9,0,8.0,29.0,3.0,9.0,200.0,87.0,1.2,1032.4,0.1,0.0,NE,3.7,Aotizhongxin,2015-3,2015-03-09,Poor
17727,2015,3,9,0,13.0,35.0,6.0,0.1,200.0,84.0,2.3,1031.5,0.1,0.0,NNE,1.9,Aotizhongxin,2015-3,2015-03-09,Poor
17728,2015,3,9,0,20.0,36.0,5.0,8.0,300.0,0.1,3.6,1030.7,0.1,0.0,NW,3.9,Aotizhongxin,2015-3,2015-03-09,Poor
17729,2015,3,9,0,15.0,34.0,4.0,9.0,400.0,93.0,3.8,1030.4,0.1,0.0,N,3.6,Aotizhongxin,2015-3,2015-03-09,Poor
17730,2015,3,9,0,9.0,28.0,4.0,10.0,300.0,91.0,3.8,1030.3,0.1,0.0,N,3.5,Aotizhongxin,2015-3,2015-03-09,Poor
17731,2015,3,9,0,13.0,21.0,2.0,14.0,400.0,85.0,2.9,1030.7,0.1,0.0,N,3.3,Aotizhongxin,2015-3,2015-03-09,Poor
17732,2015,3,9,0,8.0,20.0,2.0,18.0,500.0,79.0,2.1,1031.6,0.1,0.0,N,3.1,Aotizhongxin,2015-3,2015-03-09,Poor
17733,2015,3,9,0,11.0,22.0,4.0,23.0,400.0,72.0,1.4,1032.2,0.1,0.0,N,1.9,Aotizhongxin,2015-3,2015-03-09,Poor
17734,2015,3,9,0,10.0,27.0,7.0,29.0,600.0,67.0,0.6,1032.7,0.1,0.0,ENE,1.5,Aotizhongxin,2015-3,2015-03-09,Poor
17735,2015,3,9,0,16.0,27.0,7.0,30.0,500.0,62.0,0.4,1033.2,0.1,0.0,NW,2.1,Aotizhongxin,2015-3,2015-03-09,Poor
17736,2015,3,9,0,8.0,16.0,4.0,23.0,300.0,67.0,0.1,1033.2,0.1,0.0,NNW,2.6,Aotizhongxin,2015-3,2015-03-09,Poor
17737,2015,3,10,0,9.0,15.0,3.0,25.0,300.0,63.0,0.1,1033.2,0.1,0.0,SSW,0.6,Aotizhongxin,2015-3,2015-03-10,Poor
17738,2015,3,10,0,14.0,15.0,4.0,24.0,400.0,63.0,0.1,1033.2,0.1,0.0,NW,1.4,Aotizhongxin,2015-3,2015-03-10,Poor
17739,2015,3,10,0,11.0,12.0,4.0,22.0,300.0,63.0,0.1,1033.0,0.1,0.0,WNW,1.3,Aotizhongxin,2015-3,2015-03-10,Poor
17740,2015,3,10,0,5.0,6.0,4.0,22.0,300.0,64.0,0.1,1032.4,0.1,0.0,SE,0.4,Aotizhongxin,2015-3,2015-03-10,Poor
